hotel_name,reviewer_name,reviewer_url,reviewer_location,reviewer_reviewdate,reviewer_helpful_name,reviewer_title,reviewer_detail,reviewer_datestay,reviewer_triptype,reviewer_user_rating,,overall_hotelrating,overallrating_location,overallrating_cleaniness,overallrating_service,overallrating_value,,Region,Address,Phone No.
InterContinental Singapore Robertson Quay,Argon18,https://www.tripadvisor.com.sg/Profile/Argon18Cyclist,"Montreal, Canada",Argon18 wrote a review Oct 2019,1 contribution,Memorable stay,"My spouse and I had the pleasure of spending the last five days at the Intercontinental Robertson Quay in a beautiful neighbourhood of Singapore, just a few steps from the city centre.
Well appointed, modern and boutique like hotel. A lot of attention was given to the details.
We booked with access to the Club Intercontinental. Service was once again impeccable and above our expectations. Special thank you to Bala, Elina, Shirley, Thines and Pauline for their hospitality and professionalism. We appreciated them going out and above to make our stay unforgettable. Kudos Intercontinental Robertson Quay.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Argon18,https://www.tripadvisor.com.sg/Profile/Argon18Cyclist,"Montreal, Canada",Argon18 wrote a review Oct 2019,1 helpful vote,Memorable stay,-''-,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Yoko BB,https://www.tripadvisor.com.sg/Profile/Yoko-BB,,Yoko BB wrote a review Oct 2019,1 contribution,Excellent stay,"Aside from the problem at the check-in and inproper room clean service, thereafter everything was excellent! Especially club staff Thines, Bala, Vivek, Shirley, Sarah, Pauline, Elina took very good care of us. And the 1st floor concierge Anand made us feel welcome.",Date of stay: October 2019,Trip type: Travelled on business,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Yoko BB,https://www.tripadvisor.com.sg/Profile/Yoko-BB,,Yoko BB wrote a review Oct 2019,2 helpful votes,Excellent stay,"Aside from the problem at the check-in and inproper room clean service, thereafter everything was excellent! Especially club staff Thines, Bala, Vivek, Shirley, Sarah, Pauline, Elina took very good care of us. And the 1st floor concierge Anand made us feel welcome.",Date of stay: October 2019,Trip type: Travelled on business,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Rodney Wallis,https://www.tripadvisor.com.sg/Profile/rodneyw220,,Rodney Wallis wrote a review Oct 2019,3 contributions,Just superb. Brilliant.,"Absolutely superb. Just brilliant. Staff sensational. Love the place. In particular, Airi, Rudy and Bala were absolutely brilliant. Just superb. Location, rooms, facilities and particularly the staff.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Rodney Wallis,https://www.tripadvisor.com.sg/Profile/rodneyw220,,Rodney Wallis wrote a review Oct 2019,1 helpful vote,Just superb. Brilliant.,"Absolutely superb. Just brilliant. Staff sensational. Love the place. In particular, Airi, Rudy and Bala were absolutely brilliant. Just superb. Location, rooms, facilities and particularly the staff.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Eriktrician,https://www.tripadvisor.com.sg/Profile/Eriktrician,March,Eriktrician wrote a review Oct 2019,2 contributions,Excellent stay,"Spent 3 weeks in the hotel, really well looked after by the club staff, particularly Bala, Sarah, Shirley, Vivek, Thines, Elina, Thines and Pauline.
Well located in the central area, surrounded by loads of bars and restaurants. Would definitely stay there again.",Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Eriktrician,https://www.tripadvisor.com.sg/Profile/Eriktrician,March,Eriktrician wrote a review Oct 2019,1 helpful vote,Excellent stay,"Spent 3 weeks in the hotel, really well looked after by the club staff, particularly Bala, Sarah, Shirley, Vivek, Thines, Elina, Thines and Pauline.
Well located in the central area, surrounded by loads of bars and restaurants. Would definitely stay there again.",Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,John G,https://www.tripadvisor.com.sg/Profile/johngF424OT,"Carlisle, United Kingdom",John G wrote a review Oct 2019,295 contributions,Superb hotel,"For a large hotel, this one feels surprisingly personal. The staff are very friendly and provide excellent service. Our room was very comfortable and modern. The hotel is located on the Singapore River, with many local restaurants, supplying a panoply of cuisines. one of the delights of the hotel is the provision of complementary afternoon tea and evenings canapes and drinks; the latter being very popular. The hotel is within walking distance of most of Singapore, should you wish to walk in the heat. Walking along the Singapore River is very relaxing.",Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,John G,https://www.tripadvisor.com.sg/Profile/johngF424OT,"Carlisle, United Kingdom",John G wrote a review Oct 2019,112 helpful votes,Superb hotel,-''-,Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Karyn A,https://www.tripadvisor.com.sg/Profile/858karyna,,Karyn A wrote a review Oct 2019,6 contributions,Modern hotel in Robertson Quay,"The hotel is very modern and located near a wide range of restaurants and eateries. It was great to enjoy a stroll along the quay in the evening. The rooms are compact, but very clean, comfortable and quiet. The staff were very friendly and professional, in particular, Simran Kaur, the duty manager and Aaron from Room Service were extremely helpful.",Date of stay: September 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Karyn A,https://www.tripadvisor.com.sg/Profile/858karyna,,Karyn A wrote a review Oct 2019,1 helpful vote,Modern hotel in Robertson Quay,"The hotel is very modern and located near a wide range of restaurants and eateries. It was great to enjoy a stroll along the quay in the evening. The rooms are compact, but very clean, comfortable and quiet. The staff were very friendly and professional, in particular, Simran Kaur, the duty manager and Aaron from Room Service were extremely helpful.",Date of stay: September 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Haim S,https://www.tripadvisor.com.sg/Profile/40haims,,Haim S wrote a review Oct 2019,7 contributions,Best service and great location,"The entire team is amazing, very servicable. Rooms are not big at all. Location nesr the river and it is easy to go out for dinner, bar or any evening walking. Little bit pricy for business. The launge and the launge's team is increadible.",Date of stay: September 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,ChrisHema,https://www.tripadvisor.com.sg/Profile/ChrisHema,"Kuala Lumpur, Malaysia",ChrisHema wrote a review Oct 2019,69 contributions,An Amazing Luxury Hotel with Exceptional Staff,"Having stayed in InterContinental Singapore on several occasions I wanted to try the new InterContinental Roberston Quay. It's modern and stylish.
There were so many positive encounters with the staff and I would like to mention a few who made my stay such a memorable one.
Ms Kim who checked me in. I had problems logging into the wifi. She immediately offer to assist me. Rusardi who is always polite and engaging. He thoroughly explained the processes to exit the car park when he issued me a complimentary parking ticket. I invited some friends over to Marcello since it was my friend's wedding anniversary and her husband's birthday. Made arrangement with Sophie with deliver the cake. The tiramisu recommended was absolutely delicious. During breakfast, everyone was quick to response to my needs especially Chloe and Yeeling, who are attentive. My partner was late for his breakfast and Chloe went above and beyond by requesting me order for him so the chef can prepare ahead so he does not missed his breakfast. That's what a call to serve with PASSION. Fiqah & Rafael from the InterContinental Club. I bumped into Rafael when I was dining with my friends (celebrating birthday & wedding anniversary) at Marcello. When he found out the occasion, he wished them and invited them for a drink at the Club. Needless to say both my friends were very happy and impressed. Ms Krishan gave us a fond farewell upon our check out.
I highly recommend this hotel as all the staff are very well trained.",Date of stay: December 2018,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,ChrisHema,https://www.tripadvisor.com.sg/Profile/ChrisHema,"Kuala Lumpur, Malaysia",ChrisHema wrote a review Oct 2019,18 helpful votes,An Amazing Luxury Hotel with Exceptional Staff,-''-,Date of stay: December 2018,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Malcolm024,https://www.tripadvisor.com.sg/Profile/Malcolm024,"Batam, Indonesia",Malcolm024 wrote a review Oct 2019,237 contributions,Great place and excellent location,"Travelling through Singapore so unfortunately only a one night stay, however absolutely first class and far better prices then some other places in town. Great location for walking around bars and eateries, super staff and a great ambience",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Malcolm024,https://www.tripadvisor.com.sg/Profile/Malcolm024,"Batam, Indonesia",Malcolm024 wrote a review Oct 2019,72 helpful votes,Great place and excellent location,"Travelling through Singapore so unfortunately only a one night stay, however absolutely first class and far better prices then some other places in town. Great location for walking around bars and eateries, super staff and a great ambience",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Cattie S,https://www.tripadvisor.com.sg/Profile/catties2019,"Singapore, Singapore",Cattie S wrote a review Oct 2019,3 contributions,Kudos to the Club Lounge Team Members,"Thanx to Bala, Shirley, Pauline, Vivek, Elina, Thines, Chef Shi He for going the Xtra mile to my family and me... Fantastic Team!!! Thumbs up for the WoW factor! I wasn't feeling too well but they ensured that all my whimps and fancies were met almost immediately. Exceeding ALL my expectations. Once again, THANK YOU VERY MUCH.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Cattie S,https://www.tripadvisor.com.sg/Profile/catties2019,"Singapore, Singapore",Cattie S wrote a review Oct 2019,2 helpful votes,Kudos to the Club Lounge Team Members,"Thanx to Bala, Shirley, Pauline, Vivek, Elina, Thines, Chef Shi He for going the Xtra mile to my family and me... Fantastic Team!!! Thumbs up for the WoW factor! I wasn't feeling too well but they ensured that all my whimps and fancies were met almost immediately. Exceeding ALL my expectations. Once again, THANK YOU VERY MUCH.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
